(304.81053400039673, 122, 'in', 'decode', 757, 1)
(304.81053400039673, 122, 'out', 'decode', 758, 1)
(304.81059217453003, 130, 'in', 'decode', 1402, 1)
(304.81059217453003, 130, 'out', 'decode', 1403, 1)
(304.8270471096039, 123, 'in', 'decode', 1216, 1)
(304.8270471096039, 123, 'out', 'decode', 1217, 1)
(304.82710909843445, 124, 'in', 'decode', 747, 1)
(304.82710909843445, 124, 'out', 'decode', 748, 1)
(304.84362292289734, 119, 'in', 'decode', 1082, 1)
(304.84362292289734, 119, 'out', 'decode', 1083, 1)
(304.8436779975891, 127, 'in', 'decode', 643, 1)
(304.8436779975891, 127, 'out', 'decode', 644, 1)
(304.8436779975891, 128, 'in', 'decode', 549, 1)
(304.8436779975891, 128, 'out', 'decode', 550, 1)
(304.8592960834503, 121, 'in', 'decode', 838, 1)
(304.8592960834503, 121, 'out', 'decode', 839, 1)
(304.8749394416809, 107, 'in', 'decode', 1330, 1)
(304.8749394416809, 107, 'out', 'decode', 1331, 1)
(304.89154744148254, 122, 'in', 'decode', 758, 1)
(304.89154744148254, 122, 'out', 'decode', 759, 1)
(304.89161348342896, 130, 'in', 'decode', 1403, 1)
(304.89161348342896, 130, 'out', 'decode', 1404, 1)
(304.90808725357056, 123, 'in', 'decode', 1217, 1)
(304.90808725357056, 123, 'out', 'decode', 1218, 1)
(304.9081516265869, 124, 'in', 'decode', 748, 1)
(304.9081516265869, 124, 'out', 'decode', 749, 1)
(304.9249846935272, 119, 'in', 'decode', 1083, 1)
(304.9249846935272, 119, 'out', 'decode', 1084, 1)
(304.9250490665436, 121, 'in', 'decode', 839, 1)
(304.9250490665436, 121, 'out', 'decode', 840, 1)
(304.9250490665436, 127, 'in', 'decode', 644, 1)
(304.9250490665436, 127, 'out', 'decode', 645, 1)
(304.9250490665436, 128, 'in', 'decode', 550, 1)
(304.9250490665436, 128, 'out', 'decode', 551, 1)
(304.9406535625458, 107, 'in', 'decode', 1331, 1)
(304.9406535625458, 107, 'out', 'decode', 1332, 1)
(304.95721197128296, 122, 'in', 'decode', 759, 1)
(304.95721197128296, 122, 'out', 'decode', 760, 1)
(304.95721197128296, 130, 'in', 'decode', 1404, 1)
(304.95721197128296, 130, 'out', 'decode', 1405, 1)
(304.97373509407043, 123, 'in', 'decode', 1218, 1)
(304.97373509407043, 123, 'out', 'decode', 1219, 1)
(304.97381138801575, 124, 'in', 'decode', 749, 1)
(304.97381138801575, 124, 'out', 'decode', 750, 1)
(304.990868806839, 119, 'in', 'decode', 1084, 1)
(304.990868806839, 119, 'out', 'decode', 1085, 1)
(304.9909267425537, 121, 'in', 'decode', 840, 1)
(304.9909267425537, 121, 'out', 'decode', 841, 1)
(304.9909267425537, 127, 'in', 'decode', 645, 1)
(304.9909267425537, 127, 'out', 'decode', 646, 1)
(305.0076198577881, 107, 'in', 'decode', 1332, 1)
(305.0076198577881, 107, 'out', 'decode', 1333, 1)
(305.0076780319214, 128, 'in', 'decode', 551, 1)
(305.0076780319214, 128, 'out', 'decode', 552, 1)
(305.024254322052, 122, 'in', 'decode', 760, 1)
(305.024254322052, 122, 'out', 'decode', 761, 1)
(305.0243139266968, 130, 'in', 'decode', 1405, 1)
(305.0243139266968, 130, 'out', 'decode', 1406, 1)
(305.0409369468689, 123, 'in', 'decode', 1219, 1)
(305.0409369468689, 123, 'out', 'decode', 1220, 1)
(305.04099798202515, 124, 'in', 'decode', 750, 1)
(305.04099798202515, 124, 'out', 'decode', 751, 1)
(305.0566325187683, 119, 'in', 'decode', 1085, 1)
(305.0566325187683, 119, 'out', 'decode', 1086, 1)
(305.07225728034973, 121, 'in', 'decode', 841, 1)
(305.07225728034973, 121, 'out', 'decode', 842, 1)
(305.08796787261963, 127, 'in', 'decode', 646, 1)
(305.08796787261963, 127, 'out', 'decode', 647, 1)
(305.1046783924103, 107, 'in', 'decode', 1333, 1)
(305.1046783924103, 107, 'out', 'decode', 1334, 1)
(305.1047487258911, 128, 'in', 'decode', 552, 1)
(305.1047487258911, 128, 'out', 'decode', 553, 1)
(305.1212637424469, 122, 'in', 'decode', 761, 1)
(305.1212637424469, 122, 'out', 'decode', 762, 1)
(305.12132143974304, 130, 'in', 'decode', 1406, 1)
(305.12132143974304, 130, 'out', 'decode', 1407, 1)
(305.1377787590027, 123, 'in', 'decode', 1220, 1)
(305.1377787590027, 123, 'out', 'decode', 1221, 1)
(305.13783288002014, 124, 'in', 'decode', 751, 1)
(305.13783288002014, 124, 'out', 'decode', 752, 1)
(305.1542863845825, 119, 'in', 'decode', 1086, 1)
(305.1542863845825, 119, 'out', 'decode', 1087, 1)
(305.1543426513672, 121, 'in', 'decode', 842, 1)
(305.1543426513672, 121, 'out', 'decode', 843, 1)
(305.1699802875519, 127, 'in', 'decode', 647, 1)
(305.1699802875519, 127, 'out', 'decode', 648, 1)
(305.1865074634552, 107, 'in', 'decode', 1334, 1)
(305.1865074634552, 107, 'out', 'decode', 1335, 1)
(305.18659257888794, 128, 'in', 'decode', 553, 1)
(305.18659257888794, 128, 'out', 'decode', 554, 1)
(305.2030963897705, 122, 'in', 'decode', 762, 1)
(305.2030963897705, 122, 'out', 'decode', 763, 1)
(305.20315432548523, 130, 'in', 'decode', 1407, 1)
(305.20315432548523, 130, 'out', 'decode', 1408, 1)
(305.21960616111755, 123, 'in', 'decode', 1221, 1)
(305.21960616111755, 123, 'out', 'decode', 1222, 1)
(305.2196629047394, 124, 'in', 'decode', 752, 1)
(305.2196629047394, 124, 'out', 'decode', 753, 1)
(305.2361376285553, 119, 'in', 'decode', 1087, 1)
(305.2361376285553, 119, 'out', 'decode', 1088, 1)
(305.23619985580444, 121, 'in', 'decode', 843, 1)
(305.23619985580444, 121, 'out', 'decode', 844, 1)
(305.2518184185028, 127, 'in', 'decode', 648, 1)
(305.2518184185028, 127, 'out', 'decode', 649, 1)
(305.2683696746826, 107, 'in', 'decode', 1335, 1)
(305.2683696746826, 107, 'out', 'decode', 1336, 1)
(305.26843309402466, 128, 'in', 'decode', 554, 1)
(305.26843309402466, 128, 'out', 'decode', 555, 1)
(305.28505206108093, 122, 'in', 'decode', 763, 1)
(305.28505206108093, 122, 'out', 'decode', 764, 1)
(305.28512382507324, 130, 'in', 'decode', 1408, 1)
(305.28512382507324, 130, 'out', 'decode', 1409, 1)
(305.3021602630615, 119, 'in', 'decode', 1088, 1)
(305.3021602630615, 119, 'out', 'decode', 1089, 1)
(305.3022155761719, 121, 'in', 'decode', 844, 1)
(305.3022155761719, 121, 'out', 'decode', 845, 1)
(305.3022155761719, 123, 'in', 'decode', 1222, 1)
(305.3022155761719, 123, 'out', 'decode', 1223, 1)
(305.3022155761719, 124, 'in', 'decode', 753, 1)
(305.3022155761719, 124, 'out', 'decode', 754, 1)
(305.31784749031067, 127, 'in', 'decode', 649, 1)
(305.31784749031067, 127, 'out', 'decode', 650, 1)
(305.33343172073364, 107, 'in', 'decode', 1336, 1)
(305.33343172073364, 107, 'out', 'decode', 1337, 1)
(305.34915471076965, 128, 'in', 'decode', 555, 1)
(305.34915471076965, 128, 'out', 'decode', 556, 1)
(305.3657021522522, 122, 'in', 'decode', 764, 1)
(305.3657021522522, 122, 'out', 'decode', 765, 1)
(305.3657612800598, 130, 'in', 'decode', 1409, 1)
(305.3657612800598, 130, 'out', 'decode', 1410, 1)
(305.3822145462036, 119, 'in', 'decode', 1089, 1)
(305.3822145462036, 119, 'out', 'decode', 1090, 1)
(305.38227343559265, 121, 'in', 'decode', 845, 1)
(305.38227343559265, 121, 'out', 'decode', 846, 1)
(305.39888429641724, 123, 'in', 'decode', 1223, 1)
(305.39888429641724, 123, 'out', 'decode', 1224, 1)
(305.3989486694336, 124, 'in', 'decode', 754, 1)
(305.3989486694336, 124, 'out', 'decode', 755, 1)
(305.3989486694336, 127, 'in', 'decode', 650, 1)
(305.3989486694336, 127, 'out', 'decode', 651, 1)
(305.41456723213196, 107, 'in', 'decode', 1337, 1)
(305.41456723213196, 107, 'out', 'decode', 1338, 1)
(305.43017530441284, 128, 'in', 'decode', 556, 1)
(305.43017530441284, 128, 'out', 'decode', 557, 1)
(305.4467577934265, 122, 'in', 'decode', 765, 1)
(305.4467577934265, 122, 'out', 'decode', 766, 1)
(305.4468123912811, 130, 'in', 'decode', 1410, 1)
(305.4468123912811, 130, 'out', 'decode', 1411, 1)
(305.46325397491455, 119, 'in', 'decode', 1090, 1)
(305.46325397491455, 119, 'out', 'decode', 1091, 1)
(305.4633092880249, 121, 'in', 'decode', 846, 1)
(305.4633092880249, 121, 'out', 'decode', 847, 1)
(305.4799177646637, 123, 'in', 'decode', 1224, 1)
(305.4799177646637, 123, 'out', 'decode', 1225, 1)
(305.4799726009369, 124, 'in', 'decode', 755, 1)
(305.4799726009369, 124, 'out', 'decode', 756, 1)
(305.4799726009369, 127, 'in', 'decode', 651, 1)
(305.4799726009369, 127, 'out', 'decode', 652, 1)
(305.4955666065216, 107, 'in', 'decode', 1338, 1)
(305.4955666065216, 107, 'out', 'decode', 1339, 1)
(305.51116037368774, 128, 'in', 'decode', 557, 1)
(305.51116037368774, 128, 'out', 'decode', 558, 1)
(305.5277142524719, 122, 'in', 'decode', 766, 1)
(305.5277142524719, 122, 'out', 'decode', 767, 1)
(305.5277717113495, 130, 'in', 'decode', 1411, 1)
(305.5277717113495, 130, 'out', 'decode', 1412, 1)
(305.54424834251404, 119, 'in', 'decode', 1091, 1)
(305.54424834251404, 119, 'out', 'decode', 1092, 1)
(305.54431438446045, 121, 'in', 'decode', 847, 1)
(305.54431438446045, 121, 'out', 'decode', 848, 1)
(305.5609288215637, 123, 'in', 'decode', 1225, 1)
(305.5609288215637, 123, 'out', 'decode', 1226, 1)
(305.560994386673, 124, 'in', 'decode', 756, 1)
(305.560994386673, 124, 'out', 'decode', 757, 1)
(305.560994386673, 127, 'in', 'decode', 652, 1)
(305.560994386673, 127, 'out', 'decode', 653, 1)
(305.57738161087036, 107, 'in', 'decode', 1339, 1)
(305.57738161087036, 107, 'out', 'decode', 1340, 1)
(305.5774357318878, 128, 'in', 'decode', 558, 1)
(305.5774357318878, 128, 'out', 'decode', 559, 1)
(305.59301376342773, 122, 'in', 'decode', 767, 1)
(305.59301376342773, 122, 'out', 'decode', 768, 1)
(305.6086504459381, 130, 'in', 'decode', 1412, 1)
(305.6086504459381, 130, 'out', 'decode', 1413, 1)
(305.62429642677307, 119, 'in', 'decode', 1092, 1)
(305.62429642677307, 119, 'out', 'decode', 1093, 1)
(305.639967918396, 121, 'in', 'decode', 848, 1)
(305.639967918396, 121, 'out', 'decode', 849, 1)
(305.65559816360474, 123, 'in', 'decode', 1226, 1)
(305.65559816360474, 123, 'out', 'decode', 1227, 1)
(305.6720480918884, 124, 'in', 'decode', 757, 1)
(305.6720480918884, 124, 'out', 'decode', 758, 1)
(305.67211151123047, 127, 'in', 'decode', 653, 1)
(305.67211151123047, 127, 'out', 'decode', 654, 1)
(305.68873834609985, 107, 'in', 'decode', 1340, 1)
(305.68873834609985, 107, 'out', 'decode', 1341, 1)
(305.68880581855774, 122, 'in', 'decode', 768, 1)
(305.68880581855774, 122, 'out', 'decode', 769, 1)
(305.68880581855774, 128, 'in', 'decode', 559, 1)
(305.68880581855774, 128, 'out', 'decode', 560, 1)
(305.70436239242554, 130, 'in', 'decode', 1413, 1)
(305.70436239242554, 130, 'out', 'decode', 1414, 1)
(305.71994376182556, 119, 'in', 'decode', 1093, 1)
(305.71994376182556, 119, 'out', 'decode', 1094, 1)
(305.73566794395447, 121, 'in', 'decode', 849, 1)
(305.73566794395447, 121, 'out', 'decode', 850, 1)
(305.75134897232056, 123, 'in', 'decode', 1227, 1)
(305.75134897232056, 123, 'out', 'decode', 1228, 1)
(305.7677958011627, 124, 'in', 'decode', 758, 1)
(305.7677958011627, 124, 'out', 'decode', 759, 1)
(305.767858505249, 127, 'in', 'decode', 654, 1)
(305.767858505249, 127, 'out', 'decode', 655, 1)
(305.784548997879, 107, 'in', 'decode', 1341, 1)
(305.784548997879, 107, 'out', 'decode', 1342, 1)
(305.78461146354675, 122, 'in', 'decode', 769, 1)
(305.78461146354675, 122, 'out', 'decode', 770, 1)
(305.78461146354675, 128, 'in', 'decode', 560, 1)
(305.78461146354675, 128, 'out', 'decode', 561, 1)
(305.8011209964752, 119, 'in', 'decode', 1094, 1)
(305.8011209964752, 119, 'out', 'decode', 1095, 1)
(305.80118346214294, 130, 'in', 'decode', 1414, 1)
(305.80118346214294, 130, 'out', 'decode', 1415, 1)
(305.8167507648468, 121, 'in', 'decode', 850, 1)
(305.8167507648468, 121, 'out', 'decode', 851, 1)
(305.83233880996704, 123, 'in', 'decode', 1228, 1)
(305.83233880996704, 123, 'out', 'decode', 1229, 1)
(305.8488154411316, 124, 'in', 'decode', 759, 1)
(305.8488154411316, 124, 'out', 'decode', 760, 1)
(305.8488790988922, 127, 'in', 'decode', 655, 1)
(305.8488790988922, 127, 'out', 'decode', 656, 1)
(305.8654885292053, 107, 'in', 'decode', 1342, 1)
(305.8654885292053, 107, 'out', 'decode', 1343, 1)
(305.8655562400818, 122, 'in', 'decode', 770, 1)
(305.8655562400818, 122, 'out', 'decode', 771, 1)
(305.8655562400818, 128, 'in', 'decode', 561, 1)
(305.8655562400818, 128, 'out', 'decode', 562, 1)
(305.88206458091736, 119, 'in', 'decode', 1095, 1)
(305.88206458091736, 119, 'out', 'decode', 1096, 1)
(305.88214087486267, 130, 'in', 'decode', 1415, 1)
(305.88214087486267, 130, 'out', 'decode', 1416, 1)
(305.897700548172, 121, 'in', 'decode', 851, 1)
(305.897700548172, 121, 'out', 'decode', 852, 1)
(305.9132902622223, 123, 'in', 'decode', 1229, 1)
(305.9132902622223, 123, 'out', 'decode', 1230, 1)
(305.93075919151306, 124, 'in', 'decode', 760, 1)
(305.93075919151306, 124, 'out', 'decode', 761, 1)
(305.9308412075043, 127, 'in', 'decode', 656, 1)
(305.9308412075043, 127, 'out', 'decode', 657, 1)
(305.94754695892334, 107, 'in', 'decode', 1343, 1)
(305.94754695892334, 107, 'out', 'decode', 1344, 1)
(305.94761085510254, 122, 'in', 'decode', 771, 1)
(305.94761085510254, 122, 'out', 'decode', 772, 1)
(305.94761085510254, 128, 'in', 'decode', 562, 1)
(305.94761085510254, 128, 'out', 'decode', 563, 1)
(305.9641225337982, 119, 'in', 'decode', 1096, 1)
(305.9641225337982, 119, 'out', 'decode', 1097, 1)
(305.9641897678375, 130, 'in', 'decode', 1416, 1)
(305.9641897678375, 130, 'out', 'decode', 1417, 1)
(305.9797923564911, 121, 'in', 'decode', 852, 1)
(305.9797923564911, 121, 'out', 'decode', 853, 1)
(305.9954123497009, 123, 'in', 'decode', 1230, 1)
(305.9954123497009, 123, 'out', 'decode', 1231, 1)
(306.01189708709717, 124, 'in', 'decode', 761, 1)
(306.01189708709717, 124, 'out', 'decode', 762, 1)
(306.01196217536926, 127, 'in', 'decode', 657, 1)
(306.01196217536926, 127, 'out', 'decode', 658, 1)
(306.0285768508911, 107, 'in', 'decode', 1344, 1)
(306.0285768508911, 107, 'out', 'decode', 1345, 1)
(306.02865958213806, 122, 'in', 'decode', 772, 1)
(306.02865958213806, 122, 'out', 'decode', 773, 1)
(306.02865958213806, 128, 'in', 'decode', 563, 1)
(306.02865958213806, 128, 'out', 'decode', 564, 1)
(306.04519486427307, 119, 'in', 'decode', 1097, 1)
(306.04519486427307, 119, 'out', 'decode', 1098, 1)
(306.0452744960785, 130, 'in', 'decode', 1417, 1)
(306.0452744960785, 130, 'out', 'decode', 1418, 1)
(306.06086254119873, 121, 'in', 'decode', 853, 1)
(306.06086254119873, 121, 'out', 'decode', 854, 1)
(306.07653522491455, 123, 'in', 'decode', 1231, 1)
(306.07653522491455, 123, 'out', 'decode', 1232, 1)
(306.09301829338074, 124, 'in', 'decode', 762, 1)
(306.09301829338074, 124, 'out', 'decode', 763, 1)
(306.09307885169983, 127, 'in', 'decode', 658, 1)
(306.09307885169983, 127, 'out', 'decode', 659, 1)
(306.1097285747528, 107, 'in', 'decode', 1345, 1)
(306.1097285747528, 107, 'out', 'decode', 1346, 1)
(306.1097867488861, 122, 'in', 'decode', 773, 1)
(306.1097867488861, 122, 'out', 'decode', 774, 1)
(306.1097867488861, 128, 'in', 'decode', 564, 1)
(306.1097867488861, 128, 'out', 'decode', 565, 1)
(306.12632155418396, 119, 'in', 'decode', 1098, 1)
(306.12632155418396, 119, 'out', 'decode', 1099, 1)
(306.12639451026917, 130, 'in', 'decode', 1418, 1)
(306.12639451026917, 130, 'out', 'decode', 1419, 1)
(306.14198446273804, 121, 'in', 'decode', 854, 1)
(306.14198446273804, 121, 'out', 'decode', 855, 1)
(306.15759229660034, 123, 'in', 'decode', 1232, 1)
(306.15759229660034, 123, 'out', 'decode', 1233, 1)
(306.1740951538086, 124, 'in', 'decode', 763, 1)
(306.1740951538086, 124, 'out', 'decode', 764, 1)
(306.1741774082184, 127, 'in', 'decode', 659, 1)
(306.1741774082184, 127, 'out', 'decode', 660, 1)
(306.19089913368225, 107, 'in', 'decode', 1346, 1)
(306.19089913368225, 107, 'out', 'decode', 1347, 1)
(306.1909692287445, 122, 'in', 'decode', 774, 1)
(306.1909692287445, 122, 'out', 'decode', 775, 1)
(306.1909692287445, 128, 'in', 'decode', 565, 1)
(306.1909692287445, 128, 'out', 'decode', 566, 1)
(306.2075705528259, 119, 'in', 'decode', 1099, 1)
(306.2075705528259, 119, 'out', 'decode', 1100, 1)
(306.20763874053955, 130, 'in', 'decode', 1419, 1)
(306.20763874053955, 130, 'out', 'decode', 1420, 1)
(306.22333669662476, 121, 'in', 'decode', 855, 1)
(306.22333669662476, 121, 'out', 'decode', 856, 1)
(306.23902583122253, 123, 'in', 'decode', 1233, 1)
(306.23902583122253, 123, 'out', 'decode', 1234, 1)
(306.2555561065674, 124, 'in', 'decode', 764, 1)
(306.2555561065674, 124, 'out', 'decode', 765, 1)
(306.2556209564209, 127, 'in', 'decode', 660, 1)
(306.2556209564209, 127, 'out', 'decode', 661, 1)
(306.2712879180908, 107, 'in', 'decode', 1347, 1)
(306.2712879180908, 107, 'out', 'decode', 1348, 1)
(306.2877707481384, 122, 'in', 'decode', 775, 1)
(306.2877707481384, 122, 'out', 'decode', 776, 1)
(306.2878506183624, 128, 'in', 'decode', 566, 1)
(306.2878506183624, 128, 'out', 'decode', 567, 1)
(306.30466389656067, 119, 'in', 'decode', 1100, 1)
(306.30466389656067, 119, 'out', 'decode', 1101, 1)
(306.30472779273987, 121, 'in', 'decode', 856, 1)
(306.30472779273987, 121, 'out', 'decode', 857, 1)
(306.30472779273987, 130, 'in', 'decode', 1420, 1)
(306.30472779273987, 130, 'out', 'decode', 1421, 1)
(306.3203628063202, 123, 'in', 'decode', 1234, 1)
(306.3203628063202, 123, 'out', 'decode', 1235, 1)
(306.3369462490082, 124, 'in', 'decode', 765, 1)
(306.3369462490082, 124, 'out', 'decode', 766, 1)
(306.3370101451874, 127, 'in', 'decode', 661, 1)
(306.3370101451874, 127, 'out', 'decode', 662, 1)
(306.35263538360596, 107, 'in', 'decode', 1348, 1)
(306.35263538360596, 107, 'out', 'decode', 1349, 1)
(306.36906814575195, 122, 'in', 'decode', 776, 1)
(306.36906814575195, 122, 'out', 'decode', 777, 1)
(306.3691453933716, 128, 'in', 'decode', 567, 1)
(306.3691453933716, 128, 'out', 'decode', 568, 1)
(306.3858742713928, 119, 'in', 'decode', 1101, 1)
(306.3858742713928, 119, 'out', 'decode', 1102, 1)
(306.3859372138977, 121, 'in', 'decode', 857, 1)
(306.3859372138977, 121, 'out', 'decode', 858, 1)
(306.3859372138977, 130, 'in', 'decode', 1421, 1)
(306.3859372138977, 130, 'out', 'decode', 1422, 1)
(306.4015507698059, 123, 'in', 'decode', 1235, 1)
(306.4015507698059, 123, 'out', 'decode', 1236, 1)
(306.417964220047, 124, 'in', 'decode', 766, 1)
(306.417964220047, 124, 'out', 'decode', 767, 1)
(306.41802763938904, 127, 'in', 'decode', 662, 1)
(306.41802763938904, 127, 'out', 'decode', 663, 1)
(306.4336259365082, 107, 'in', 'decode', 1349, 1)
(306.4336259365082, 107, 'out', 'decode', 1350, 1)
(306.45008611679077, 122, 'in', 'decode', 777, 1)
(306.45008611679077, 122, 'out', 'decode', 778, 1)
(306.4501624107361, 128, 'in', 'decode', 568, 1)
(306.4501624107361, 128, 'out', 'decode', 569, 1)
(306.46697974205017, 119, 'in', 'decode', 1102, 1)
(306.46697974205017, 119, 'out', 'decode', 1103, 1)
(306.4670524597168, 121, 'in', 'decode', 858, 1)
(306.4670524597168, 121, 'out', 'decode', 859, 1)
(306.4670524597168, 130, 'in', 'decode', 1422, 1)
(306.4670524597168, 130, 'out', 'decode', 1423, 1)
(306.4826292991638, 123, 'in', 'decode', 1236, 1)
(306.4826292991638, 123, 'out', 'decode', 1237, 1)
(306.49907660484314, 124, 'in', 'decode', 767, 1)
(306.49907660484314, 124, 'out', 'decode', 768, 1)
(306.4991419315338, 127, 'in', 'decode', 663, 1)
(306.4991419315338, 127, 'out', 'decode', 664, 1)
(306.51474809646606, 107, 'in', 'decode', 1350, 1)
(306.51474809646606, 107, 'out', 'decode', 1351, 1)
(306.53115916252136, 122, 'in', 'decode', 778, 1)
(306.53115916252136, 122, 'out', 'decode', 779, 1)
(306.53122878074646, 128, 'in', 'decode', 569, 1)
(306.53122878074646, 128, 'out', 'decode', 570, 1)
(306.5480308532715, 119, 'in', 'decode', 1103, 1)
(306.5480308532715, 119, 'out', 'decode', 1104, 1)
(306.5480992794037, 121, 'in', 'decode', 859, 1)
(306.5480992794037, 121, 'out', 'decode', 860, 1)
(306.5480992794037, 130, 'in', 'decode', 1423, 1)
(306.5480992794037, 130, 'out', 'decode', 1424, 1)
(306.56375074386597, 123, 'in', 'decode', 1237, 1)
(306.56375074386597, 123, 'out', 'decode', 1238, 1)
(306.58049416542053, 107, 'in', 'decode', 1351, 1)
(306.58049416542053, 107, 'out', 'decode', 1352, 1)
(306.5805559158325, 124, 'in', 'decode', 768, 1)
(306.5805559158325, 124, 'out', 'decode', 769, 1)
(306.5805559158325, 127, 'in', 'decode', 664, 1)
(306.5805559158325, 127, 'out', 'decode', 665, 1)
(306.5961437225342, 122, 'in', 'decode', 779, 1)
(306.5961437225342, 122, 'out', 'decode', 780, 1)
(306.611736536026, 128, 'in', 'decode', 570, 1)
(306.611736536026, 128, 'out', 'decode', 571, 1)
(306.6285982131958, 119, 'in', 'decode', 1104, 1)
(306.6285982131958, 119, 'out', 'decode', 1105, 1)
(306.628671169281, 121, 'in', 'decode', 860, 1)
(306.628671169281, 121, 'out', 'decode', 861, 1)
(306.628671169281, 130, 'in', 'decode', 1424, 1)
(306.628671169281, 130, 'out', 'decode', 1425, 1)
(306.6443076133728, 123, 'in', 'decode', 1238, 1)
(306.6443076133728, 123, 'out', 'decode', 1239, 1)
(306.65998554229736, 107, 'in', 'decode', 1352, 1)
(306.65998554229736, 107, 'out', 'decode', 1353, 1)
(306.67656111717224, 122, 'in', 'decode', 780, 1)
(306.67656111717224, 122, 'out', 'decode', 781, 1)
(306.6766309738159, 124, 'in', 'decode', 769, 1)
(306.6766309738159, 124, 'out', 'decode', 770, 1)
(306.6766309738159, 127, 'in', 'decode', 665, 1)
(306.6766309738159, 127, 'out', 'decode', 666, 1)
(306.69226026535034, 128, 'in', 'decode', 571, 1)
(306.69226026535034, 128, 'out', 'decode', 572, 1)
(306.7092032432556, 119, 'in', 'decode', 1105, 1)
(306.7092032432556, 119, 'out', 'decode', 1106, 1)
(306.70926809310913, 121, 'in', 'decode', 861, 1)
(306.70926809310913, 121, 'out', 'decode', 862, 1)
(306.725857257843, 123, 'in', 'decode', 1239, 1)
(306.725857257843, 123, 'out', 'decode', 1240, 1)
(306.72592282295227, 130, 'in', 'decode', 1425, 1)
(306.72592282295227, 130, 'out', 'decode', 1426, 1)
(306.74153327941895, 107, 'in', 'decode', 1353, 1)
(306.74153327941895, 107, 'out', 'decode', 1354, 1)
(306.75812697410583, 122, 'in', 'decode', 781, 1)
(306.75812697410583, 122, 'out', 'decode', 782, 1)
(306.7581980228424, 124, 'in', 'decode', 770, 1)
(306.7581980228424, 124, 'out', 'decode', 771, 1)
(306.7581980228424, 127, 'in', 'decode', 666, 1)
(306.7581980228424, 127, 'out', 'decode', 667, 1)
(306.77375984191895, 128, 'in', 'decode', 572, 1)
(306.77375984191895, 128, 'out', 'decode', 573, 1)
(306.7902648448944, 119, 'in', 'decode', 1106, 1)
(306.7902648448944, 119, 'out', 'decode', 1107, 1)
(306.7903380393982, 121, 'in', 'decode', 862, 1)
(306.7903380393982, 121, 'out', 'decode', 863, 1)
(306.80683517456055, 123, 'in', 'decode', 1240, 1)
(306.80683517456055, 123, 'out', 'decode', 1241, 1)
(306.8069152832031, 130, 'in', 'decode', 1426, 1)
(306.8069152832031, 130, 'out', 'decode', 1427, 1)
(306.8225347995758, 107, 'in', 'decode', 1354, 1)
(306.8225347995758, 107, 'out', 'decode', 1355, 1)
(306.8392810821533, 122, 'in', 'decode', 782, 1)
(306.8392810821533, 122, 'out', 'decode', 783, 1)
(306.83934926986694, 124, 'in', 'decode', 771, 1)
(306.83934926986694, 124, 'out', 'decode', 772, 1)
(306.83934926986694, 127, 'in', 'decode', 667, 1)
(306.83934926986694, 127, 'out', 'decode', 668, 1)
(306.83934926986694, 128, 'in', 'decode', 573, 1)
(306.83934926986694, 128, 'out', 'decode', 574, 1)
(306.8557298183441, 119, 'in', 'decode', 1107, 1)
(306.8557298183441, 119, 'out', 'decode', 1108, 1)
(306.8557298183441, 121, 'in', 'decode', 863, 1)
(306.8557298183441, 121, 'out', 'decode', 864, 1)
(306.8721489906311, 123, 'in', 'decode', 1241, 1)
(306.8721489906311, 123, 'out', 'decode', 1242, 1)
(306.8888602256775, 107, 'in', 'decode', 1355, 1)
(306.8888602256775, 107, 'out', 'decode', 1356, 1)
(306.8889322280884, 130, 'in', 'decode', 1427, 1)
(306.8889322280884, 130, 'out', 'decode', 1428, 1)
(306.9044497013092, 122, 'in', 'decode', 783, 1)
(306.9044497013092, 122, 'out', 'decode', 784, 1)
(306.92083644866943, 124, 'in', 'decode', 772, 1)
(306.92083644866943, 124, 'out', 'decode', 773, 1)
(306.92091131210327, 127, 'in', 'decode', 668, 1)
(306.92091131210327, 127, 'out', 'decode', 669, 1)
(306.9364824295044, 128, 'in', 'decode', 574, 1)
(306.9364824295044, 128, 'out', 'decode', 575, 1)
(306.95297288894653, 119, 'in', 'decode', 1108, 1)
(306.95297288894653, 119, 'out', 'decode', 1109, 1)
(306.9530358314514, 121, 'in', 'decode', 864, 1)
(306.9530358314514, 121, 'out', 'decode', 865, 1)
(306.968624830246, 123, 'in', 'decode', 1242, 1)
(306.968624830246, 123, 'out', 'decode', 1243, 1)
(306.98527550697327, 107, 'in', 'decode', 1356, 1)
(306.98527550697327, 107, 'out', 'decode', 1357, 1)
(306.98534297943115, 130, 'in', 'decode', 1428, 1)
(306.98534297943115, 130, 'out', 'decode', 1429, 1)
(307.00179982185364, 122, 'in', 'decode', 784, 1)
(307.00179982185364, 122, 'out', 'decode', 785, 1)
(307.0018661022186, 124, 'in', 'decode', 773, 1)
(307.0018661022186, 124, 'out', 'decode', 774, 1)
(307.0018661022186, 127, 'in', 'decode', 669, 1)
(307.0018661022186, 127, 'out', 'decode', 670, 1)
(307.0174572467804, 128, 'in', 'decode', 575, 1)
(307.0174572467804, 128, 'out', 'decode', 576, 1)
(307.0339345932007, 119, 'in', 'decode', 1109, 1)
(307.0339345932007, 119, 'out', 'decode', 1110, 1)
(307.0340027809143, 121, 'in', 'decode', 865, 1)
(307.0340027809143, 121, 'out', 'decode', 866, 1)
(307.04961609840393, 123, 'in', 'decode', 1243, 1)
